Topic,Characteristic,Note,Total
Knowledge of languages,          Low Saxon-Low Franconian languages,,1120
Knowledge of languages,            Afrikaans,,245
Knowledge of languages,            Dutch,,855
Knowledge of languages,"            Low German, n.o.s.",,0
Knowledge of languages,            Low Saxon,,0
Knowledge of languages,            Plautdietsch,,0
Knowledge of languages,            Vlaams (Flemish),,30
Knowledge of languages,          Scandinavian languages,,190
Knowledge of languages,            Danish,,95
Knowledge of languages,            Icelandic,,0
Knowledge of languages,            Norwegian,,15
Knowledge of languages,            Swedish,,85
Knowledge of languages,"          Germanic languages, n.i.e.",,0
Knowledge of languages,        Greek,,390
Knowledge of languages,        Indo-Iranian languages,,4285
Knowledge of languages,          Indo-Aryan languages,,3345
Knowledge of languages,            Assamese,,0
Knowledge of languages,            Bengali,,205
Knowledge of languages,            Gujarati,,415
Knowledge of languages,            Hindi,,1705
Knowledge of languages,            Kacchi,,25
Knowledge of languages,            Kashmiri,,15
Knowledge of languages,            Konkani,,25
Knowledge of languages,            Marathi,,130
Knowledge of languages,            Nepali,,55
Knowledge of languages,            Oriya languages,,20
Knowledge of languages,              Odia,,0
Knowledge of languages,"              Oriya, n.o.s.",,0
Knowledge of languages,            Punjabi (Panjabi),,1075
Knowledge of languages,            Rohingya,,0
Knowledge of languages,            Sindhi,,60
Knowledge of languages,            Sinhala (Sinhalese),,150
Knowledge of languages,            Urdu,,835
Knowledge of languages,"            Indo-Aryan languages, n.i.e.",,0
Knowledge of languages,          Iranian languages,,990
Knowledge of languages,            Baluchi,,0
Knowledge of languages,            Kurdish,,85
Knowledge of languages,            Parsi,,0
Knowledge of languages,            Pashto,,50
Knowledge of languages,            Persian languages,,885
Knowledge of languages,              Dari,,285
Knowledge of languages,              Iranian Persian,,560
Knowledge of languages,"              Persian (Farsi), n.o.s.",,50
Knowledge of languages,"            Iranian languages, n.i.e.",,0
Knowledge of languages,"          Indo-Iranian languages, n.i.e.",,0
Knowledge of languages,        Italic (Romance) languages,,6650
Knowledge of languages,          Catalan,,0
Knowledge of languages,          Italian,,1950
Knowledge of languages,          Portuguese,,1200
Knowledge of languages,          Romanian,,420
Knowledge of languages,          Spanish,,3440
Knowledge of languages,"          Italic (Romance) languages, n.i.e.",,20
Knowledge of languages,"        Indo-European languages, n.i.e.",,0
Knowledge of languages,      Japanese,,230
Knowledge of languages,      Korean,,545
Knowledge of languages,      Mongolian,,0
Knowledge of languages,      Niger-Congo languages,,505
Knowledge of languages,        Akan (Twi),,50
Knowledge of languages,        Bamanankan,,0
Knowledge of languages,        Edo,,10
Knowledge of languages,        Éwé,,0
Knowledge of languages,"        Fulah (Pular, Pulaar, Fulfulde)",,0
Knowledge of languages,        Ga,,0
Knowledge of languages,        Ganda,,20
Knowledge of languages,        Gikuyu,,45
Knowledge of languages,        Igbo,,55
Knowledge of languages,        Kinyarwanda (Rwanda),,0
Knowledge of languages,        Lingala,,10
Knowledge of languages,        Luba-Kasai,,0
Knowledge of languages,        Mòoré,,0
Knowledge of languages,        Mwani,,0
Knowledge of languages,        Ndebele,,0
Knowledge of languages,        Rundi (Kirundi),,0
Knowledge of languages,        Shona,,35
Knowledge of languages,        Soninke,,0
Knowledge of languages,        Sotho-Tswana languages,,0
Knowledge of languages,        Swahili,,150
Knowledge of languages,        Wojenaka,,0
Knowledge of languages,        Wolof,,0
Knowledge of languages,        Yoruba,,140
Knowledge of languages,"        Niger-Congo languages, n.i.e.",,90
Knowledge of languages,      Nilo-Saharan languages,,60
Knowledge of languages,        Dinka,,0
Knowledge of languages,        Nuer,,0
Knowledge of languages,"        Nilo-Saharan languages, n.i.e.",,60
Knowledge of languages,"        African, n.o.s.",,0
Knowledge of languages,      Sign languages,,140
Knowledge of languages,        American Sign Language,,135
Knowledge of languages,        Quebec Sign Language,,0
Knowledge of languages,"        Sign languages, n.i.e.",,10
Knowledge of languages,      Sino-Tibetan languages,,1545
Knowledge of languages,        Chinese languages,,1505
Knowledge of languages,          Hakka,,30
Knowledge of languages,          Mandarin,,1135
Knowledge of languages,          Min Dong,,0
Knowledge of languages,"          Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,55
Knowledge of languages,          Wu (Shanghainese),,45
Knowledge of languages,          Yue (Cantonese),,490
Knowledge of languages,"          Chinese, n.o.s.",,20
Knowledge of languages,"          Chinese languages, n.i.e.",,10
Knowledge of languages,        Tibeto-Burman languages,,45
Knowledge of languages,          Burmese,,20
Knowledge of languages,          Kuki-Chin languages,,0
Knowledge of languages,          Karenic languages,,0
Knowledge of languages,            S'gaw Karen,,0
Knowledge of languages,"            Karenic languages, n.i.e.",,0
Knowledge of languages,          Tibetan,,0
Knowledge of languages,"          Tibeto-Burman languages, n.i.e.",,20
Knowledge of languages,"        Sino-Tibetan languages, n.i.e.",,0
Knowledge of languages,      Tai-Kadai languages,,90
Knowledge of languages,        Lao,,30
Knowledge of languages,        Thai,,65
Knowledge of languages,"        Tai-Kadai languages, n.i.e.",,0
Knowledge of languages,      Turkic languages,,380
Knowledge of languages,        Azerbaijani,,40
Knowledge of languages,        Kazakh,,0
Knowledge of languages,        Turkish,,365
Knowledge of languages,        Uyghur,,0
Knowledge of languages,        Uzbek,,25
Knowledge of languages,"        Turkic languages, n.i.e.",,10
Knowledge of languages,      Uralic languages,,540
Knowledge of languages,        Estonian,,25
Knowledge of languages,        Finnish,,60
Knowledge of languages,        Hungarian,,455
Knowledge of languages,"      Other languages, n.i.e.",,30
Indigenous population,Total - Indigenous identity for the population in private households - 25% sample data,44,123610
Indigenous population,  Indigenous identity,45,1725
Indigenous population,    Single Indigenous responses,46,1660
Indigenous population,      First Nations (North American Indian),,1040
Indigenous population,      Métis,,610
Indigenous population,      Inuk (Inuit),,10
Indigenous population,    Multiple Indigenous responses,47,10
Indigenous population,    Indigenous responses not included elsewhere,48,50
Indigenous population,  Non-Indigenous identity,,121885
Indigenous population,Total - Registered or Treaty Indian status for the population in private households - 25% sample data,44,123610
Indigenous population,  Registered or Treaty Indian,49,425
Indigenous population,  Not a Registered or Treaty Indian,,123185
Household characteristics,Total - Private households by tenure - 25% sample data,50,51950
Household characteristics,  Owner,,36090
Household characteristics,  Renter,,15860
Household characteristics,"  Dwelling provided by the local government, First Nation or Indian band",,0
Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,51,51950
