Topic,Characteristic,Note,Total
Knowledge of languages,              Croatian,,230
Knowledge of languages,              Serbian,,495
Knowledge of languages,"              Serbo-Croatian, n.i.e.",,45
Knowledge of languages,            Slovak,,115
Knowledge of languages,            Slovene (Slovenian),,55
Knowledge of languages,            Ukrainian,,330
Knowledge of languages,"            Slavic languages, n.i.e.",,0
Knowledge of languages,        Celtic languages,,40
Knowledge of languages,          Irish,,15
Knowledge of languages,          Scottish Gaelic,,0
Knowledge of languages,          Welsh,,15
Knowledge of languages,"          Celtic languages, n.i.e.",,0
Knowledge of languages,        Germanic languages,,2365
Knowledge of languages,          Frisian,,0
Knowledge of languages,          High German languages,,1625
Knowledge of languages,            German,,1465
Knowledge of languages,            Pennsylvania German,,0
Knowledge of languages,            Swiss German,,25
Knowledge of languages,            Yiddish,,155
Knowledge of languages,          Low Saxon-Low Franconian languages,,645
Knowledge of languages,            Afrikaans,,310
Knowledge of languages,            Dutch,,335
Knowledge of languages,"            Low German, n.o.s.",,0
Knowledge of languages,            Low Saxon,,0
Knowledge of languages,            Plautdietsch,,0
Knowledge of languages,            Vlaams (Flemish),,10
Knowledge of languages,          Scandinavian languages,,165
Knowledge of languages,            Danish,,65
Knowledge of languages,            Icelandic,,0
Knowledge of languages,            Norwegian,,35
Knowledge of languages,            Swedish,,75
Knowledge of languages,"          Germanic languages, n.i.e.",,0
Knowledge of languages,        Greek,,3075
Knowledge of languages,        Indo-Iranian languages,,37935
Knowledge of languages,          Indo-Aryan languages,,27910
Knowledge of languages,            Assamese,,30
Knowledge of languages,            Bengali,,1115
Knowledge of languages,            Gujarati,,6240
Knowledge of languages,            Hindi,,11170
Knowledge of languages,            Kacchi,,985
Knowledge of languages,            Kashmiri,,40
Knowledge of languages,            Konkani,,210
Knowledge of languages,            Marathi,,550
Knowledge of languages,            Nepali,,95
Knowledge of languages,            Oriya languages,,80
Knowledge of languages,              Odia,,50
Knowledge of languages,"              Oriya, n.o.s.",,30
Knowledge of languages,            Punjabi (Panjabi),,6095
Knowledge of languages,            Rohingya,,0
Knowledge of languages,            Sindhi,,205
Knowledge of languages,            Sinhala (Sinhalese),,1150
Knowledge of languages,            Urdu,,10125
Knowledge of languages,"            Indo-Aryan languages, n.i.e.",,265
Knowledge of languages,          Iranian languages,,10505
Knowledge of languages,            Baluchi,,0
Knowledge of languages,            Kurdish,,240
Knowledge of languages,            Parsi,,40
Knowledge of languages,            Pashto,,675
Knowledge of languages,            Persian languages,,9870
Knowledge of languages,              Dari,,1145
Knowledge of languages,              Iranian Persian,,7980
Knowledge of languages,"              Persian (Farsi), n.o.s.",,950
Knowledge of languages,"            Iranian languages, n.i.e.",,0
Knowledge of languages,"          Indo-Iranian languages, n.i.e.",,80
Knowledge of languages,        Italic (Romance) languages,,10815
Knowledge of languages,          Catalan,,15
Knowledge of languages,          Italian,,4340
Knowledge of languages,          Portuguese,,1105
Knowledge of languages,          Romanian,,895
Knowledge of languages,          Spanish,,4980
Knowledge of languages,"          Italic (Romance) languages, n.i.e.",,15
Knowledge of languages,"        Indo-European languages, n.i.e.",,10
Knowledge of languages,      Japanese,,1295
Knowledge of languages,      Korean,,3965
Knowledge of languages,      Mongolian,,0
Knowledge of languages,      Niger-Congo languages,,1315
Knowledge of languages,        Akan (Twi),,145
Knowledge of languages,        Bamanankan,,0
Knowledge of languages,        Edo,,30
Knowledge of languages,        Éwé,,0
Knowledge of languages,"        Fulah (Pular, Pulaar, Fulfulde)",,0
Knowledge of languages,        Ga,,40
Knowledge of languages,        Ganda,,10
Knowledge of languages,        Gikuyu,,0
Knowledge of languages,        Igbo,,70
Knowledge of languages,        Kinyarwanda (Rwanda),,0
Knowledge of languages,        Lingala,,85
Knowledge of languages,        Luba-Kasai,,25
Knowledge of languages,        Mòoré,,0
Knowledge of languages,        Mwani,,0
Knowledge of languages,        Ndebele,,10
Knowledge of languages,        Rundi (Kirundi),,20
Knowledge of languages,        Shona,,50
Knowledge of languages,        Soninke,,0
Knowledge of languages,        Sotho-Tswana languages,,0
Knowledge of languages,        Swahili,,645
Knowledge of languages,        Wojenaka,,0
Knowledge of languages,        Wolof,,0
Knowledge of languages,        Yoruba,,250
Knowledge of languages,"        Niger-Congo languages, n.i.e.",,110
Knowledge of languages,      Nilo-Saharan languages,,35
Knowledge of languages,        Dinka,,0
Knowledge of languages,        Nuer,,0
Knowledge of languages,"        Nilo-Saharan languages, n.i.e.",,35
Knowledge of languages,"        African, n.o.s.",,0
Knowledge of languages,      Sign languages,,140
Knowledge of languages,        American Sign Language,,110
Knowledge of languages,        Quebec Sign Language,,0
Knowledge of languages,"        Sign languages, n.i.e.",,40
Knowledge of languages,      Sino-Tibetan languages,,146770
Knowledge of languages,        Chinese languages,,146660
Knowledge of languages,          Hakka,,2515
Knowledge of languages,          Mandarin,,79390
Knowledge of languages,          Min Dong,,365
Knowledge of languages,"          Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,2020
Knowledge of languages,          Wu (Shanghainese),,825
Knowledge of languages,          Yue (Cantonese),,90715
Knowledge of languages,"          Chinese, n.o.s.",,645
Knowledge of languages,"          Chinese languages, n.i.e.",,10
Knowledge of languages,        Tibeto-Burman languages,,160
Knowledge of languages,          Burmese,,125
Knowledge of languages,          Kuki-Chin languages,,0
Knowledge of languages,          Karenic languages,,0
Knowledge of languages,            S'gaw Karen,,0
Knowledge of languages,"            Karenic languages, n.i.e.",,0
Knowledge of languages,          Tibetan,,40
Knowledge of languages,"          Tibeto-Burman languages, n.i.e.",,0
Knowledge of languages,"        Sino-Tibetan languages, n.i.e.",,35
Knowledge of languages,      Tai-Kadai languages,,255
Knowledge of languages,        Lao,,115
Knowledge of languages,        Thai,,125
Knowledge of languages,"        Tai-Kadai languages, n.i.e.",,40
Knowledge of languages,      Turkic languages,,1525
Knowledge of languages,        Azerbaijani,,300
Knowledge of languages,        Kazakh,,25
Knowledge of languages,        Turkish,,1285
Knowledge of languages,        Uyghur,,35
Knowledge of languages,        Uzbek,,0
Knowledge of languages,"        Turkic languages, n.i.e.",,10
Knowledge of languages,      Uralic languages,,755
Knowledge of languages,        Estonian,,35
Knowledge of languages,        Finnish,,95
Knowledge of languages,        Hungarian,,625
Knowledge of languages,"      Other languages, n.i.e.",,20
Indigenous population,Total - Indigenous identity for the population in private households - 25% sample data,44,337255
Indigenous population,  Indigenous identity,45,630
Indigenous population,    Single Indigenous responses,46,575
