Topic,Characteristic,Note,Total
Knowledge of languages,          Low Saxon-Low Franconian languages,,790
Knowledge of languages,            Afrikaans,,100
Knowledge of languages,            Dutch,,665
Knowledge of languages,"            Low German, n.o.s.",,0
Knowledge of languages,            Low Saxon,,0
Knowledge of languages,            Plautdietsch,,0
Knowledge of languages,            Vlaams (Flemish),,15
Knowledge of languages,          Scandinavian languages,,150
Knowledge of languages,            Danish,,35
Knowledge of languages,            Icelandic,,25
Knowledge of languages,            Norwegian,,25
Knowledge of languages,            Swedish,,70
Knowledge of languages,"          Germanic languages, n.i.e.",,0
Knowledge of languages,        Greek,,975
Knowledge of languages,        Indo-Iranian languages,,10530
Knowledge of languages,          Indo-Aryan languages,,8780
Knowledge of languages,            Assamese,,30
Knowledge of languages,            Bengali,,860
Knowledge of languages,            Gujarati,,995
Knowledge of languages,            Hindi,,3765
Knowledge of languages,            Kacchi,,55
Knowledge of languages,            Kashmiri,,25
Knowledge of languages,            Konkani,,65
Knowledge of languages,            Marathi,,365
Knowledge of languages,            Nepali,,15
Knowledge of languages,            Oriya languages,,95
Knowledge of languages,              Odia,,60
Knowledge of languages,"              Oriya, n.o.s.",,35
Knowledge of languages,            Punjabi (Panjabi),,1420
Knowledge of languages,            Rohingya,,0
Knowledge of languages,            Sindhi,,65
Knowledge of languages,            Sinhala (Sinhalese),,225
Knowledge of languages,            Urdu,,3660
Knowledge of languages,"            Indo-Aryan languages, n.i.e.",,65
Knowledge of languages,          Iranian languages,,2070
Knowledge of languages,            Baluchi,,0
Knowledge of languages,            Kurdish,,30
Knowledge of languages,            Parsi,,0
Knowledge of languages,            Pashto,,285
Knowledge of languages,            Persian languages,,1890
Knowledge of languages,              Dari,,1415
Knowledge of languages,              Iranian Persian,,350
Knowledge of languages,"              Persian (Farsi), n.o.s.",,155
Knowledge of languages,"            Iranian languages, n.i.e.",,0
Knowledge of languages,"          Indo-Iranian languages, n.i.e.",,0
Knowledge of languages,        Italic (Romance) languages,,6100
Knowledge of languages,          Catalan,,0
Knowledge of languages,          Italian,,2005
Knowledge of languages,          Portuguese,,1235
Knowledge of languages,          Romanian,,510
Knowledge of languages,          Spanish,,2595
Knowledge of languages,"          Italic (Romance) languages, n.i.e.",,15
Knowledge of languages,"        Indo-European languages, n.i.e.",,0
Knowledge of languages,      Japanese,,190
Knowledge of languages,      Korean,,440
Knowledge of languages,      Mongolian,,0
Knowledge of languages,      Niger-Congo languages,,1040
Knowledge of languages,        Akan (Twi),,175
Knowledge of languages,        Bamanankan,,10
Knowledge of languages,        Edo,,10
Knowledge of languages,        Éwé,,0
Knowledge of languages,"        Fulah (Pular, Pulaar, Fulfulde)",,0
Knowledge of languages,        Ga,,0
Knowledge of languages,        Ganda,,45
Knowledge of languages,        Gikuyu,,15
Knowledge of languages,        Igbo,,110
Knowledge of languages,        Kinyarwanda (Rwanda),,35
Knowledge of languages,        Lingala,,80
Knowledge of languages,        Luba-Kasai,,0
Knowledge of languages,        Mòoré,,0
Knowledge of languages,        Mwani,,0
Knowledge of languages,        Ndebele,,0
Knowledge of languages,        Rundi (Kirundi),,20
Knowledge of languages,        Shona,,30
Knowledge of languages,        Soninke,,0
Knowledge of languages,        Sotho-Tswana languages,,0
Knowledge of languages,        Swahili,,205
Knowledge of languages,        Wojenaka,,0
Knowledge of languages,        Wolof,,40
Knowledge of languages,        Yoruba,,320
Knowledge of languages,"        Niger-Congo languages, n.i.e.",,75
Knowledge of languages,      Nilo-Saharan languages,,0
Knowledge of languages,        Dinka,,0
Knowledge of languages,        Nuer,,0
Knowledge of languages,"        Nilo-Saharan languages, n.i.e.",,0
Knowledge of languages,"        African, n.o.s.",,0
Knowledge of languages,      Sign languages,,205
Knowledge of languages,        American Sign Language,,195
Knowledge of languages,        Quebec Sign Language,,0
Knowledge of languages,"        Sign languages, n.i.e.",,0
Knowledge of languages,      Sino-Tibetan languages,,4060
Knowledge of languages,        Chinese languages,,4040
Knowledge of languages,          Hakka,,60
Knowledge of languages,          Mandarin,,2895
Knowledge of languages,          Min Dong,,20
Knowledge of languages,"          Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,95
Knowledge of languages,          Wu (Shanghainese),,50
Knowledge of languages,          Yue (Cantonese),,1435
Knowledge of languages,"          Chinese, n.o.s.",,0
Knowledge of languages,"          Chinese languages, n.i.e.",,0
Knowledge of languages,        Tibeto-Burman languages,,25
Knowledge of languages,          Burmese,,0
Knowledge of languages,          Kuki-Chin languages,,0
Knowledge of languages,          Karenic languages,,0
Knowledge of languages,            S'gaw Karen,,0
Knowledge of languages,"            Karenic languages, n.i.e.",,0
Knowledge of languages,          Tibetan,,0
Knowledge of languages,"          Tibeto-Burman languages, n.i.e.",,0
Knowledge of languages,"        Sino-Tibetan languages, n.i.e.",,0
Knowledge of languages,      Tai-Kadai languages,,100
Knowledge of languages,        Lao,,45
Knowledge of languages,        Thai,,65
Knowledge of languages,"        Tai-Kadai languages, n.i.e.",,0
Knowledge of languages,      Turkic languages,,190
Knowledge of languages,        Azerbaijani,,20
Knowledge of languages,        Kazakh,,0
Knowledge of languages,        Turkish,,170
Knowledge of languages,        Uyghur,,0
Knowledge of languages,        Uzbek,,0
Knowledge of languages,"        Turkic languages, n.i.e.",,0
Knowledge of languages,      Uralic languages,,390
Knowledge of languages,        Estonian,,25
Knowledge of languages,        Finnish,,65
Knowledge of languages,        Hungarian,,295
Knowledge of languages,"      Other languages, n.i.e.",,15
Indigenous population,Total - Indigenous identity for the population in private households - 25% sample data,44,136665
Indigenous population,  Indigenous identity,45,2085
Indigenous population,    Single Indigenous responses,46,2000
Indigenous population,      First Nations (North American Indian),,1045
Indigenous population,      Métis,,890
Indigenous population,      Inuk (Inuit),,60
Indigenous population,    Multiple Indigenous responses,47,25
Indigenous population,    Indigenous responses not included elsewhere,48,65
Indigenous population,  Non-Indigenous identity,,134580
Indigenous population,Total - Registered or Treaty Indian status for the population in private households - 25% sample data,44,136665
Indigenous population,  Registered or Treaty Indian,49,555
Indigenous population,  Not a Registered or Treaty Indian,,136110
Household characteristics,Total - Private households by tenure - 25% sample data,50,46460
Household characteristics,  Owner,,38125
Household characteristics,  Renter,,8330
Household characteristics,"  Dwelling provided by the local government, First Nation or Indian band",,0
Household characteristics,Total - Occupied private dwellings by condominium status - 25% sample data,51,46460
