Topic,Characteristic,Note,Total
Knowledge of languages,"            Slavic languages, n.i.e.",,0
Knowledge of languages,        Celtic languages,,10
Knowledge of languages,          Irish,,0
Knowledge of languages,          Scottish Gaelic,,0
Knowledge of languages,          Welsh,,0
Knowledge of languages,"          Celtic languages, n.i.e.",,0
Knowledge of languages,        Germanic languages,,1015
Knowledge of languages,          Frisian,,0
Knowledge of languages,          High German languages,,755
Knowledge of languages,            German,,750
Knowledge of languages,            Pennsylvania German,,0
Knowledge of languages,            Swiss German,,0
Knowledge of languages,            Yiddish,,0
Knowledge of languages,          Low Saxon-Low Franconian languages,,210
Knowledge of languages,            Afrikaans,,45
Knowledge of languages,            Dutch,,160
Knowledge of languages,"            Low German, n.o.s.",,0
Knowledge of languages,            Low Saxon,,0
Knowledge of languages,            Plautdietsch,,0
Knowledge of languages,            Vlaams (Flemish),,10
Knowledge of languages,          Scandinavian languages,,90
Knowledge of languages,            Danish,,15
Knowledge of languages,            Icelandic,,0
Knowledge of languages,            Norwegian,,35
Knowledge of languages,            Swedish,,50
Knowledge of languages,"          Germanic languages, n.i.e.",,0
Knowledge of languages,        Greek,,725
Knowledge of languages,        Indo-Iranian languages,,19940
Knowledge of languages,          Indo-Aryan languages,,16855
Knowledge of languages,            Assamese,,0
Knowledge of languages,            Bengali,,1780
Knowledge of languages,            Gujarati,,2135
Knowledge of languages,            Hindi,,5725
Knowledge of languages,            Kacchi,,160
Knowledge of languages,            Kashmiri,,15
Knowledge of languages,            Konkani,,75
Knowledge of languages,            Marathi,,335
Knowledge of languages,            Nepali,,115
Knowledge of languages,            Oriya languages,,45
Knowledge of languages,              Odia,,35
Knowledge of languages,"              Oriya, n.o.s.",,15
Knowledge of languages,            Punjabi (Panjabi),,2860
Knowledge of languages,            Rohingya,,0
Knowledge of languages,            Sindhi,,85
Knowledge of languages,            Sinhala (Sinhalese),,725
Knowledge of languages,            Urdu,,8040
Knowledge of languages,"            Indo-Aryan languages, n.i.e.",,150
Knowledge of languages,          Iranian languages,,3630
Knowledge of languages,            Baluchi,,140
Knowledge of languages,            Kurdish,,25
Knowledge of languages,            Parsi,,0
Knowledge of languages,            Pashto,,625
Knowledge of languages,            Persian languages,,3230
Knowledge of languages,              Dari,,2665
Knowledge of languages,              Iranian Persian,,320
Knowledge of languages,"              Persian (Farsi), n.o.s.",,270
Knowledge of languages,"            Iranian languages, n.i.e.",,0
Knowledge of languages,"          Indo-Iranian languages, n.i.e.",,0
Knowledge of languages,        Italic (Romance) languages,,4580
Knowledge of languages,          Catalan,,0
Knowledge of languages,          Italian,,1070
Knowledge of languages,          Portuguese,,955
Knowledge of languages,          Romanian,,425
Knowledge of languages,          Spanish,,2315
Knowledge of languages,"          Italic (Romance) languages, n.i.e.",,20
Knowledge of languages,"        Indo-European languages, n.i.e.",,0
Knowledge of languages,      Japanese,,170
Knowledge of languages,      Korean,,200
Knowledge of languages,      Mongolian,,0
Knowledge of languages,      Niger-Congo languages,,1375
Knowledge of languages,        Akan (Twi),,360
Knowledge of languages,        Bamanankan,,0
Knowledge of languages,        Edo,,90
Knowledge of languages,        Éwé,,25
Knowledge of languages,"        Fulah (Pular, Pulaar, Fulfulde)",,0
Knowledge of languages,        Ga,,50
Knowledge of languages,        Ganda,,20
Knowledge of languages,        Gikuyu,,25
Knowledge of languages,        Igbo,,105
Knowledge of languages,        Kinyarwanda (Rwanda),,25
Knowledge of languages,        Lingala,,130
Knowledge of languages,        Luba-Kasai,,15
Knowledge of languages,        Mòoré,,0
Knowledge of languages,        Mwani,,20
Knowledge of languages,        Ndebele,,10
Knowledge of languages,        Rundi (Kirundi),,15
Knowledge of languages,        Shona,,45
Knowledge of languages,        Soninke,,0
Knowledge of languages,        Sotho-Tswana languages,,0
Knowledge of languages,        Swahili,,225
Knowledge of languages,        Wojenaka,,0
Knowledge of languages,        Wolof,,0
Knowledge of languages,        Yoruba,,265
Knowledge of languages,"        Niger-Congo languages, n.i.e.",,185
Knowledge of languages,      Nilo-Saharan languages,,35
Knowledge of languages,        Dinka,,0
Knowledge of languages,        Nuer,,0
Knowledge of languages,"        Nilo-Saharan languages, n.i.e.",,35
Knowledge of languages,"        African, n.o.s.",,0
Knowledge of languages,      Sign languages,,175
Knowledge of languages,        American Sign Language,,170
Knowledge of languages,        Quebec Sign Language,,0
Knowledge of languages,"        Sign languages, n.i.e.",,15
Knowledge of languages,      Sino-Tibetan languages,,3080
Knowledge of languages,        Chinese languages,,3055
Knowledge of languages,          Hakka,,95
Knowledge of languages,          Mandarin,,2030
Knowledge of languages,          Min Dong,,0
Knowledge of languages,"          Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,80
Knowledge of languages,          Wu (Shanghainese),,45
Knowledge of languages,          Yue (Cantonese),,1295
Knowledge of languages,"          Chinese, n.o.s.",,0
Knowledge of languages,"          Chinese languages, n.i.e.",,0
Knowledge of languages,        Tibeto-Burman languages,,25
Knowledge of languages,          Burmese,,10
Knowledge of languages,          Kuki-Chin languages,,0
Knowledge of languages,          Karenic languages,,0
Knowledge of languages,            S'gaw Karen,,0
Knowledge of languages,"            Karenic languages, n.i.e.",,0
Knowledge of languages,          Tibetan,,0
Knowledge of languages,"          Tibeto-Burman languages, n.i.e.",,0
Knowledge of languages,"        Sino-Tibetan languages, n.i.e.",,0
Knowledge of languages,      Tai-Kadai languages,,55
Knowledge of languages,        Lao,,25
Knowledge of languages,        Thai,,30
Knowledge of languages,"        Tai-Kadai languages, n.i.e.",,0
Knowledge of languages,      Turkic languages,,160
Knowledge of languages,        Azerbaijani,,0
Knowledge of languages,        Kazakh,,0
Knowledge of languages,        Turkish,,110
Knowledge of languages,        Uyghur,,0
Knowledge of languages,        Uzbek,,0
Knowledge of languages,"        Turkic languages, n.i.e.",,0
Knowledge of languages,      Uralic languages,,275
Knowledge of languages,        Estonian,,15
Knowledge of languages,        Finnish,,50
Knowledge of languages,        Hungarian,,205
Knowledge of languages,"      Other languages, n.i.e.",,55
Indigenous population,Total - Indigenous identity for the population in private households - 25% sample data,44,126245
Indigenous population,  Indigenous identity,45,1270
Indigenous population,    Single Indigenous responses,46,1175
Indigenous population,      First Nations (North American Indian),,700
Indigenous population,      Métis,,455
Indigenous population,      Inuk (Inuit),,25
Indigenous population,    Multiple Indigenous responses,47,40
Indigenous population,    Indigenous responses not included elsewhere,48,60
Indigenous population,  Non-Indigenous identity,,124975
Indigenous population,Total - Registered or Treaty Indian status for the population in private households - 25% sample data,44,126245
