Topic,Characteristic,Note,Total
Knowledge of languages,"              Serbo-Croatian, n.i.e.",,10
Knowledge of languages,            Slovak,,235
Knowledge of languages,            Slovene (Slovenian),,155
Knowledge of languages,            Ukrainian,,625
Knowledge of languages,"            Slavic languages, n.i.e.",,15
Knowledge of languages,        Celtic languages,,55
Knowledge of languages,          Irish,,25
Knowledge of languages,          Scottish Gaelic,,10
Knowledge of languages,          Welsh,,10
Knowledge of languages,"          Celtic languages, n.i.e.",,0
Knowledge of languages,        Germanic languages,,3090
Knowledge of languages,          Frisian,,60
Knowledge of languages,          High German languages,,1800
Knowledge of languages,            German,,1760
Knowledge of languages,            Pennsylvania German,,0
Knowledge of languages,            Swiss German,,35
Knowledge of languages,            Yiddish,,10
Knowledge of languages,          Low Saxon-Low Franconian languages,,1125
Knowledge of languages,            Afrikaans,,125
Knowledge of languages,            Dutch,,985
Knowledge of languages,"            Low German, n.o.s.",,0
Knowledge of languages,            Low Saxon,,0
Knowledge of languages,            Plautdietsch,,10
Knowledge of languages,            Vlaams (Flemish),,0
Knowledge of languages,          Scandinavian languages,,210
Knowledge of languages,            Danish,,90
Knowledge of languages,            Icelandic,,0
Knowledge of languages,            Norwegian,,50
Knowledge of languages,            Swedish,,70
Knowledge of languages,"          Germanic languages, n.i.e.",,0
Knowledge of languages,        Greek,,825
Knowledge of languages,        Indo-Iranian languages,,285780
Knowledge of languages,          Indo-Aryan languages,,281505
Knowledge of languages,            Assamese,,40
Knowledge of languages,            Bengali,,5080
Knowledge of languages,            Gujarati,,30310
Knowledge of languages,            Hindi,,113515
Knowledge of languages,            Kacchi,,330
Knowledge of languages,            Kashmiri,,155
Knowledge of languages,            Konkani,,660
Knowledge of languages,            Marathi,,3185
Knowledge of languages,            Nepali,,2355
Knowledge of languages,            Oriya languages,,325
Knowledge of languages,              Odia,,150
Knowledge of languages,"              Oriya, n.o.s.",,185
Knowledge of languages,            Punjabi (Panjabi),,189235
Knowledge of languages,            Rohingya,,0
Knowledge of languages,            Sindhi,,665
Knowledge of languages,            Sinhala (Sinhalese),,2540
Knowledge of languages,            Urdu,,38725
Knowledge of languages,"            Indo-Aryan languages, n.i.e.",,900
Knowledge of languages,          Iranian languages,,5470
Knowledge of languages,            Baluchi,,10
Knowledge of languages,            Kurdish,,270
Knowledge of languages,            Parsi,,15
Knowledge of languages,            Pashto,,1355
Knowledge of languages,            Persian languages,,4365
Knowledge of languages,              Dari,,3350
Knowledge of languages,              Iranian Persian,,815
Knowledge of languages,"              Persian (Farsi), n.o.s.",,325
Knowledge of languages,"            Iranian languages, n.i.e.",,0
Knowledge of languages,"          Indo-Iranian languages, n.i.e.",,170
Knowledge of languages,        Italic (Romance) languages,,35300
Knowledge of languages,          Catalan,,0
Knowledge of languages,          Italian,,8900
Knowledge of languages,          Portuguese,,11765
Knowledge of languages,          Romanian,,650
Knowledge of languages,          Spanish,,15395
Knowledge of languages,"          Italic (Romance) languages, n.i.e.",,80
Knowledge of languages,"        Indo-European languages, n.i.e.",,85
Knowledge of languages,      Japanese,,385
Knowledge of languages,      Korean,,450
Knowledge of languages,      Mongolian,,0
Knowledge of languages,      Niger-Congo languages,,11765
Knowledge of languages,        Akan (Twi),,4555
Knowledge of languages,        Bamanankan,,10
Knowledge of languages,        Edo,,500
Knowledge of languages,        Éwé,,195
Knowledge of languages,"        Fulah (Pular, Pulaar, Fulfulde)",,20
Knowledge of languages,        Ga,,370
Knowledge of languages,        Ganda,,125
Knowledge of languages,        Gikuyu,,65
Knowledge of languages,        Igbo,,1085
Knowledge of languages,        Kinyarwanda (Rwanda),,85
Knowledge of languages,        Lingala,,260
Knowledge of languages,        Luba-Kasai,,40
Knowledge of languages,        Mòoré,,0
Knowledge of languages,        Mwani,,70
Knowledge of languages,        Ndebele,,70
Knowledge of languages,        Rundi (Kirundi),,40
Knowledge of languages,        Shona,,180
Knowledge of languages,        Soninke,,0
Knowledge of languages,        Sotho-Tswana languages,,15
Knowledge of languages,        Swahili,,1045
Knowledge of languages,        Wojenaka,,0
Knowledge of languages,        Wolof,,40
Knowledge of languages,        Yoruba,,3050
Knowledge of languages,"        Niger-Congo languages, n.i.e.",,995
Knowledge of languages,      Nilo-Saharan languages,,95
Knowledge of languages,        Dinka,,0
Knowledge of languages,        Nuer,,0
Knowledge of languages,"        Nilo-Saharan languages, n.i.e.",,90
Knowledge of languages,"        African, n.o.s.",,45
Knowledge of languages,      Sign languages,,420
Knowledge of languages,        American Sign Language,,355
Knowledge of languages,        Quebec Sign Language,,0
Knowledge of languages,"        Sign languages, n.i.e.",,95
Knowledge of languages,      Sino-Tibetan languages,,7005
Knowledge of languages,        Chinese languages,,6755
Knowledge of languages,          Hakka,,175
Knowledge of languages,          Mandarin,,3660
Knowledge of languages,          Min Dong,,0
Knowledge of languages,"          Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,410
Knowledge of languages,          Wu (Shanghainese),,25
Knowledge of languages,          Yue (Cantonese),,3680
Knowledge of languages,"          Chinese, n.o.s.",,30
Knowledge of languages,"          Chinese languages, n.i.e.",,0
Knowledge of languages,        Tibeto-Burman languages,,240
Knowledge of languages,          Burmese,,40
Knowledge of languages,          Kuki-Chin languages,,0
Knowledge of languages,          Karenic languages,,35
Knowledge of languages,            S'gaw Karen,,30
Knowledge of languages,"            Karenic languages, n.i.e.",,0
Knowledge of languages,          Tibetan,,85
Knowledge of languages,"          Tibeto-Burman languages, n.i.e.",,95
Knowledge of languages,"        Sino-Tibetan languages, n.i.e.",,15
Knowledge of languages,      Tai-Kadai languages,,740
Knowledge of languages,        Lao,,600
Knowledge of languages,        Thai,,165
Knowledge of languages,"        Tai-Kadai languages, n.i.e.",,15
Knowledge of languages,      Turkic languages,,1030
Knowledge of languages,        Azerbaijani,,80
Knowledge of languages,        Kazakh,,0
Knowledge of languages,        Turkish,,925
Knowledge of languages,        Uyghur,,0
Knowledge of languages,        Uzbek,,0
Knowledge of languages,"        Turkic languages, n.i.e.",,15
Knowledge of languages,      Uralic languages,,715
Knowledge of languages,        Estonian,,35
Knowledge of languages,        Finnish,,80
Knowledge of languages,        Hungarian,,605
Knowledge of languages,"      Other languages, n.i.e.",,120
Indigenous population,Total - Indigenous identity for the population in private households - 25% sample data,44,650165
Indigenous population,  Indigenous identity,45,3255
Indigenous population,    Single Indigenous responses,46,2980
