Topic,Characteristic,Note,Total
Knowledge of languages,            Slovene (Slovenian),,65
Knowledge of languages,            Ukrainian,,265
Knowledge of languages,"            Slavic languages, n.i.e.",,0
Knowledge of languages,        Celtic languages,,15
Knowledge of languages,          Irish,,0
Knowledge of languages,          Scottish Gaelic,,0
Knowledge of languages,          Welsh,,10
Knowledge of languages,"          Celtic languages, n.i.e.",,0
Knowledge of languages,        Germanic languages,,990
Knowledge of languages,          Frisian,,0
Knowledge of languages,          High German languages,,665
Knowledge of languages,            German,,660
Knowledge of languages,            Pennsylvania German,,0
Knowledge of languages,            Swiss German,,15
Knowledge of languages,            Yiddish,,0
Knowledge of languages,          Low Saxon-Low Franconian languages,,285
Knowledge of languages,            Afrikaans,,115
Knowledge of languages,            Dutch,,170
Knowledge of languages,"            Low German, n.o.s.",,0
Knowledge of languages,            Low Saxon,,0
Knowledge of languages,            Plautdietsch,,0
Knowledge of languages,            Vlaams (Flemish),,0
Knowledge of languages,          Scandinavian languages,,80
Knowledge of languages,            Danish,,35
Knowledge of languages,            Icelandic,,0
Knowledge of languages,            Norwegian,,25
Knowledge of languages,            Swedish,,40
Knowledge of languages,"          Germanic languages, n.i.e.",,0
Knowledge of languages,        Greek,,315
Knowledge of languages,        Indo-Iranian languages,,29720
Knowledge of languages,          Indo-Aryan languages,,28475
Knowledge of languages,            Assamese,,0
Knowledge of languages,            Bengali,,735
Knowledge of languages,            Gujarati,,1580
Knowledge of languages,            Hindi,,6635
Knowledge of languages,            Kacchi,,40
Knowledge of languages,            Kashmiri,,35
Knowledge of languages,            Konkani,,200
Knowledge of languages,            Marathi,,425
Knowledge of languages,            Nepali,,135
Knowledge of languages,            Oriya languages,,65
Knowledge of languages,              Odia,,0
Knowledge of languages,"              Oriya, n.o.s.",,45
Knowledge of languages,            Punjabi (Panjabi),,5820
Knowledge of languages,            Rohingya,,0
Knowledge of languages,            Sindhi,,400
Knowledge of languages,            Sinhala (Sinhalese),,235
Knowledge of languages,            Urdu,,19600
Knowledge of languages,"            Indo-Aryan languages, n.i.e.",,270
Knowledge of languages,          Iranian languages,,1665
Knowledge of languages,            Baluchi,,0
Knowledge of languages,            Kurdish,,35
Knowledge of languages,            Parsi,,0
Knowledge of languages,            Pashto,,610
Knowledge of languages,            Persian languages,,1140
Knowledge of languages,              Dari,,785
Knowledge of languages,              Iranian Persian,,295
Knowledge of languages,"              Persian (Farsi), n.o.s.",,90
Knowledge of languages,"            Iranian languages, n.i.e.",,25
Knowledge of languages,"          Indo-Iranian languages, n.i.e.",,55
Knowledge of languages,        Italic (Romance) languages,,8445
Knowledge of languages,          Catalan,,0
Knowledge of languages,          Italian,,1760
Knowledge of languages,          Portuguese,,2275
Knowledge of languages,          Romanian,,380
Knowledge of languages,          Spanish,,4435
Knowledge of languages,"          Italic (Romance) languages, n.i.e.",,15
Knowledge of languages,"        Indo-European languages, n.i.e.",,0
Knowledge of languages,      Japanese,,95
Knowledge of languages,      Korean,,695
Knowledge of languages,      Mongolian,,0
Knowledge of languages,      Niger-Congo languages,,1360
Knowledge of languages,        Akan (Twi),,110
Knowledge of languages,        Bamanankan,,0
Knowledge of languages,        Edo,,85
Knowledge of languages,        Éwé,,0
Knowledge of languages,"        Fulah (Pular, Pulaar, Fulfulde)",,0
Knowledge of languages,        Ga,,15
Knowledge of languages,        Ganda,,35
Knowledge of languages,        Gikuyu,,0
Knowledge of languages,        Igbo,,75
Knowledge of languages,        Kinyarwanda (Rwanda),,0
Knowledge of languages,        Lingala,,30
Knowledge of languages,        Luba-Kasai,,15
Knowledge of languages,        Mòoré,,0
Knowledge of languages,        Mwani,,0
Knowledge of languages,        Ndebele,,40
Knowledge of languages,        Rundi (Kirundi),,0
Knowledge of languages,        Shona,,50
Knowledge of languages,        Soninke,,0
Knowledge of languages,        Sotho-Tswana languages,,0
Knowledge of languages,        Swahili,,160
Knowledge of languages,        Wojenaka,,0
Knowledge of languages,        Wolof,,0
Knowledge of languages,        Yoruba,,705
Knowledge of languages,"        Niger-Congo languages, n.i.e.",,145
Knowledge of languages,      Nilo-Saharan languages,,10
Knowledge of languages,        Dinka,,0
Knowledge of languages,        Nuer,,0
Knowledge of languages,"        Nilo-Saharan languages, n.i.e.",,10
Knowledge of languages,"        African, n.o.s.",,0
Knowledge of languages,      Sign languages,,370
Knowledge of languages,        American Sign Language,,365
Knowledge of languages,        Quebec Sign Language,,0
Knowledge of languages,"        Sign languages, n.i.e.",,15
Knowledge of languages,      Sino-Tibetan languages,,2795
Knowledge of languages,        Chinese languages,,2770
Knowledge of languages,          Hakka,,35
Knowledge of languages,          Mandarin,,1970
Knowledge of languages,          Min Dong,,50
Knowledge of languages,"          Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,70
Knowledge of languages,          Wu (Shanghainese),,25
Knowledge of languages,          Yue (Cantonese),,1040
Knowledge of languages,"          Chinese, n.o.s.",,25
Knowledge of languages,"          Chinese languages, n.i.e.",,0
Knowledge of languages,        Tibeto-Burman languages,,20
Knowledge of languages,          Burmese,,0
Knowledge of languages,          Kuki-Chin languages,,0
Knowledge of languages,          Karenic languages,,0
Knowledge of languages,            S'gaw Karen,,0
Knowledge of languages,"            Karenic languages, n.i.e.",,0
Knowledge of languages,          Tibetan,,0
Knowledge of languages,"          Tibeto-Burman languages, n.i.e.",,0
Knowledge of languages,"        Sino-Tibetan languages, n.i.e.",,0
Knowledge of languages,      Tai-Kadai languages,,40
Knowledge of languages,        Lao,,15
Knowledge of languages,        Thai,,20
Knowledge of languages,"        Tai-Kadai languages, n.i.e.",,0
Knowledge of languages,      Turkic languages,,430
Knowledge of languages,        Azerbaijani,,65
Knowledge of languages,        Kazakh,,10
Knowledge of languages,        Turkish,,395
Knowledge of languages,        Uyghur,,0
Knowledge of languages,        Uzbek,,0
Knowledge of languages,"        Turkic languages, n.i.e.",,15
Knowledge of languages,      Uralic languages,,170
Knowledge of languages,        Estonian,,15
Knowledge of languages,        Finnish,,30
Knowledge of languages,        Hungarian,,125
Knowledge of languages,"      Other languages, n.i.e.",,20
Indigenous population,Total - Indigenous identity for the population in private households - 25% sample data,44,123110
Indigenous population,  Indigenous identity,45,880
Indigenous population,    Single Indigenous responses,46,780
Indigenous population,      First Nations (North American Indian),,490
Indigenous population,      Métis,,275
Indigenous population,      Inuk (Inuit),,20
Indigenous population,    Multiple Indigenous responses,47,45
Indigenous population,    Indigenous responses not included elsewhere,48,55
Indigenous population,  Non-Indigenous identity,,122230
